AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
 172.417480, 125.672028, 121.883598, 341.526001, 535.979980,  56.121437, 116.779999, 212.590286, 233.618561, 151.193497, 559.091431, 177.869858, 208.339996,  44.175571,  56.648804,2459.346436, 775.756897,  60.178852,  60.584469, 196.651810, 596.890015,  77.926483,  46.836765, 143.437241,  83.473587, 489.371124, 231.817184,  51.569317, 100.300613, 123.833572, 366.944000, 252.308990, 144.020630,  94.278664,  87.816566,  17.721434, 240.552048, 202.471756,  60.360672,  62.407413,  53.099133, 137.878494, 137.643997, 341.386139, 347.834259, 195.756424, 121.905022,  45.873039, 552.432007, 160.383743, 141.434601,  56.568356, 311.290771, 242.115723, 364.478607, 228.813187, 386.774719, 246.307159,  63.268806,  96.403641,  63.442715, 318.661896, 121.732597,  41.951202,  76.721664,  96.400497, 302.645599,  72.873520, 457.130005, 144.257721, 246.029129,  78.200974, 161.929459,  48.809090, 151.873047,  91.494614, 168.013931,  85.820564,  93.919891,  87.232246,  62.174961, 128.680496,  15.992979, 206.430359, 591.028137, 108.641022, 310.416656, 170.725571, 453.838409, 234.072235, 212.378143,  53.283348, 228.372757,  46.020050,  52.308369,  45.393745,  74.486801
 173.632019, 127.158043, 124.604912, 347.372375, 533.090027,  57.203796, 122.760002, 212.822723, 235.663818, 150.612503, 569.193787, 178.470703, 207.520004,  44.128513,  56.984837,2434.749268, 772.525879,  59.818832,  60.284100, 196.259155, 600.239990,  78.763603,  46.883667, 142.607986,  84.084564, 502.471527, 224.716461,  52.314400, 102.782875, 124.403191, 363.642365, 258.579590, 142.156693,  95.691246,  92.640388,  17.695700, 240.380234, 203.622650,  60.416134,  59.992046,  52.539364, 148.036499, 148.000000, 340.448456, 352.579620, 197.863281, 123.452110,  46.397846, 553.879944, 162.157654, 140.302383,  57.147491, 312.143097, 244.602417, 364.789459, 229.542786, 391.401489, 249.436081,  64.426392,  96.198906,  63.852665, 322.657654, 121.172775,  41.835224,  76.805946,  96.372681, 307.252472,  73.345306, 429.480011, 144.734619, 252.060501,  79.609818, 164.870392,  49.535664, 154.592209,  92.070602, 178.514191,  87.532616,  92.940376,  87.522835,  62.924824, 130.592896,  16.071568, 204.904922, 600.793823, 108.670776, 301.886658, 176.893906, 464.854675, 238.389160, 213.685410,  53.732841, 231.380249,  46.539074,  52.618824,  45.374424,  74.293274
 170.728943, 129.093582, 124.671974, 333.920837, 510.829987,  56.482227, 120.080002, 208.276794, 234.132248, 138.845505, 547.894897, 178.354401, 206.389999,  43.695606,  56.723484,2431.298340, 756.803284,  59.144943,  59.401188, 192.093414, 610.450012,  78.697021,  46.555420, 141.340317,  82.862617, 502.992096, 212.492432,  51.410992, 102.612991, 123.291542, 360.156311, 254.609985, 139.575104,  96.083122,  91.719315,  17.060953, 236.084656, 201.805969,  60.588676,  59.600121,  52.156368, 142.650497, 143.089996, 336.528778, 344.164368, 182.791168, 123.928810,  45.245163, 527.570007, 162.148224, 139.142075,  57.549149, 301.983337, 238.731857, 367.011963, 224.742828, 384.811554, 247.876343,  64.464355,  95.082153,  63.107269, 237.507996, 119.522316,  41.768948,  73.996300,  94.861053, 295.284241,  71.495872, 405.600006, 141.425507, 239.138947,  79.069443, 164.776413,  49.094204, 156.056351,  91.990860, 169.882538,  87.788002,  91.238098,  86.098976,  63.327183, 127.108681,  16.084663, 200.771240, 591.644714, 119.777840, 297.046661, 165.357773, 473.565033, 231.833145, 210.536911,  53.175472, 227.566818,  46.530422,  52.136860,  45.419521,  73.427040
 170.442230, 129.020187, 124.288712, 335.805237, 513.539978,  57.906384, 123.599998, 206.482574, 230.144394, 157.639496, 556.676636, 180.108475, 206.449997,  45.436649,  57.694233,2436.694336, 760.607056,  59.994213,  60.621315, 190.005768, 608.919983,  77.165504,  46.264679, 143.303787,  83.774506, 501.064026, 218.944000,  51.364418, 102.395905, 124.834969, 358.796722, 252.607574, 141.558655,  95.007729,  90.570320,  15.405466, 233.020477, 201.920105,  61.013889,  58.242062,  50.369053, 143.016006, 143.292999, 344.705719, 339.315308, 182.562393, 123.362144,  45.334866, 535.873718, 161.087677, 142.753967,  56.941994, 288.598419, 236.254944, 366.663574, 219.904480, 377.047668, 247.324783,  63.591408,  95.603310,  64.281273, 236.838715, 116.861275,  41.578415,  73.574852,  96.548874, 299.881378,  71.722343, 410.170013, 141.503357, 242.843674,  79.233482, 162.070389,  48.744709, 153.574921,  91.795906, 170.233490,  87.977173,  90.344170,  89.014481,  62.815090, 126.776817,  15.770307, 201.543350, 591.137390, 119.936516, 307.773346, 161.430740, 468.139282, 229.973557, 206.946457,  53.669914, 224.470871,  46.115204,  53.233097,  44.884754,  75.021278
 169.720490, 130.744751, 122.698090, 332.384308, 507.100006,  58.665939, 123.669998, 207.802673, 229.985626, 157.935501, 554.290222, 182.066071, 211.919998,  45.653111,  58.104931,2476.712158, 767.275513,  61.101978,  60.878193, 191.356033, 610.750000,  77.165504,  45.823879, 145.038498,  84.750221, 497.323700, 216.686951,  51.383045, 103.264229, 127.287926, 361.428345, 250.429565, 142.047043,  95.089752,  90.902687,  15.345422, 232.657715, 201.758408,  61.562336,  58.114449,  49.799469, 138.938004, 139.201004, 345.221436, 337.126587, 183.496628, 123.443123,  45.495399, 537.114929, 160.552689, 143.231216,  57.539806, 287.135956, 237.503159, 369.498322, 217.936554, 371.059509, 247.125076,  64.027885,  94.914642,  64.619064, 224.671631, 117.181160,  41.744095,  72.657051,  97.541168, 294.990234,  71.410957, 402.100006, 141.260056, 246.927841,  77.911476, 161.431488,  48.937851, 152.424500,  91.787048, 166.078934,  88.941986,  90.524864,  90.215546,  61.864033, 130.042709,  15.672069, 198.953903, 583.808289, 121.037315, 302.446655, 160.046402, 468.652740, 228.797058, 207.195038,  53.562031, 223.261978,  45.847038,  54.178112,  44.443413,  75.924377
 172.854660, 131.643723, 123.273003, 333.457031, 511.309998,  59.529930, 128.229996, 224.052795, 229.107773, 161.413498, 566.165833, 188.006699, 213.270004,  46.471874,  59.383709,2534.893066, 758.324768,  60.825039,  61.575401, 192.964859, 609.119995,  76.975258,  46.152130, 148.669952,  83.282082, 502.394409, 217.146347,  51.541378, 104.604469, 125.349457, 378.596680, 250.842346, 142.017151,  95.153557,  92.222595,  15.199602, 232.781815, 203.984100,  61.198761,  58.059765,  48.571907, 139.212997, 139.399002, 347.049988, 340.985138, 185.479553, 123.245232,  46.090298, 545.930847, 160.975052, 145.926056,  57.913441, 289.305481, 233.953491, 372.982880, 222.486847, 369.323212, 247.343750,  64.568718,  96.980644,  65.988945, 219.946625, 118.082748,  41.768948,  72.029564,  98.626205, 298.528717,  71.203369, 403.529999, 139.693100, 250.722412,  77.959724, 161.628784,  47.549084, 152.082230,  92.026299, 169.398788,  89.925713,  90.268089,  91.978394,  62.083519, 124.034859,  15.678617, 200.516998, 584.285645, 124.399185, 307.333344, 162.570267, 478.060669, 230.504837, 207.323944,  53.562031, 224.028625,  45.691330,  55.520046,  44.453079,  73.961525
 174.288269, 131.359375, 125.036110, 343.564972, 521.750000,  59.254593, 132.850006, 220.501572, 233.375748, 161.189499, 576.654907, 190.332550, 215.860001,  46.377766,  59.421047,2620.274658, 763.593872,  61.978958,  62.235928, 194.975922, 614.750000,  76.927696,  46.677330, 151.395889,  84.759346, 509.797974, 221.750320,  52.426163,  98.903748, 126.589714, 383.956940, 256.454254, 146.751724,  95.426964,  93.457031,  15.739997, 233.144577, 204.916214,  61.161781,  57.768101,  49.809288, 141.453003, 141.591995, 351.204071, 343.749329, 187.443405, 123.937820,  47.129005, 570.723877, 160.956284, 146.534286,  57.016724, 294.574158, 237.230118, 371.570190, 224.310837, 376.228821, 247.134537,  64.483322,  98.730202,  66.073380, 231.754105, 118.977013,  41.918064,  71.673668, 100.833351, 305.047028,  72.335678, 412.890015, 142.350113, 266.669647,  80.526543, 161.553604,  47.337559, 151.739960,  92.247849, 174.482941,  90.805389,  92.369766,  91.552208,  62.257256, 124.951759,  16.045372, 203.991592, 586.592834, 127.017273, 310.666656, 166.412476, 482.604797, 233.863510, 207.204224,  53.714867, 226.908310,  46.279560,  55.813000,  44.356430,  73.607460
 170.175308, 130.909897, 122.420212, 330.867188, 495.019989,  59.074196, 125.769997, 212.720474, 226.483429, 159.003494, 557.808594, 189.470032, 218.750000,  46.161308,  59.243706,2621.670898, 730.899353,  61.397381,  61.924011, 194.468353, 606.520020,  75.833748,  45.880154, 150.128235,  83.810989, 499.820435, 217.386032,  51.103638,  99.403969, 124.981956, 381.772034, 247.838776, 151.665710,  90.943153,  92.469055,  15.508401, 229.488556, 201.187729,  60.878311,  56.318882,  49.436108, 138.602493, 138.619995, 347.490753, 334.994507, 182.800705, 121.543716,  46.137508, 549.230652, 159.013428, 145.926056,  57.334309, 299.126221, 233.690231, 362.990570, 218.301300, 369.342957, 244.290970,  63.354198,  97.604149,  66.148453, 227.828278, 116.141464,  41.570122,  71.701775,  99.757599, 296.391876,  71.193916, 406.269989, 140.948624, 257.872223,  78.982597, 158.199280,  46.537399, 149.429596,  93.107407, 165.111420,  89.916252,  91.098541,  90.125351,  60.309437, 125.728935,  15.881644, 201.355057, 577.075623, 124.091751, 301.516663, 160.715042, 471.578796, 229.717346, 203.162735,  53.229401, 222.079651,  45.881645,  55.803555,  43.837776,  72.899345
 166.734619, 130.267776, 120.245094, 318.101746, 473.970001,  57.669029, 113.180000, 212.144073, 221.244186, 153.293503, 540.886292, 185.884354, 212.300003,  45.097855,  58.179607,2523.552246, 725.545593,  61.738930,  61.602928, 192.715881, 604.729980,  75.653008,  44.660938, 149.257568,  85.708076, 491.327545, 207.628769,  50.200222,  98.384644, 127.526794, 381.305939, 239.460342, 148.984451,  90.906685,  90.435829,  15.053785, 221.661057, 203.318283,  59.670475,  56.574093,  47.953220, 134.130005, 134.282501, 340.448456, 330.466156, 178.262848, 120.788155,  44.976040, 527.786560, 157.408493, 144.026566,  56.316154, 285.450806, 229.887070, 373.124146, 216.870941, 364.785187, 242.664703,  63.287781,  95.845261,  66.645729, 219.317307, 115.996056,  41.727531,  71.776695,  96.975471, 289.197266,  70.731567, 391.309998, 136.432632, 239.148956,  76.956169, 158.396591,  46.702953, 148.592941,  95.668358, 156.166718,  90.114891,  89.588371,  86.495102,  61.077599, 123.851479,  15.803054, 199.208130, 563.162842, 123.447151, 286.666656, 154.819809, 463.256042, 226.576904, 196.543457,  52.636070, 221.193649,  46.123856,  55.104237,  43.596161,  74.734863
 166.971893, 131.175903, 117.648346, 315.154449, 474.010010,  56.007500, 114.269997, 210.278229, 218.806671, 155.167007, 545.753662, 186.407700, 210.039993,  44.627296,  57.376873,2539.162109, 714.105774,  61.674316,  60.969925, 191.423065, 607.940002,  75.396164,  44.454605, 148.434723,  83.902641, 488.329437, 206.130737,  49.529640,  97.214294, 125.560753, 376.052551, 238.441589, 150.359970,  91.088951,  89.700798,  14.976584, 218.081421, 200.854797,  59.528751,  55.699097,  47.530941, 135.300003, 135.526001, 337.804077, 331.664246, 177.976852, 118.475998,  44.928829, 521.127808, 155.428085, 142.688477,  56.680454, 284.269165, 229.818497, 364.440918, 216.909332, 369.116028, 240.981400,  62.756439,  95.212440,  65.801285, 217.469254, 114.883621,  41.495567,  71.617493,  95.120728, 289.158081,  70.693832, 396.570007, 137.804932, 242.324387,  76.184189, 156.630142,  45.801636, 149.020813,  96.802635, 156.631516,  88.506882,  89.511902,  85.165298,  60.217987, 122.166130,  15.750660, 196.392746, 558.090942, 124.468597, 291.920013, 153.002289, 459.642059, 230.125351, 197.003769,  52.024750, 221.833542,  46.080601,  54.669529,  43.151611,  73.588837
