AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
  23.688772,  44.140770,  37.520935,  76.287926,  71.730003,  40.751331,   2.390000, 121.776352,  80.026657,  14.537000,  79.855232,  74.930916, 114.383148,  12.714867,  29.761147,1005.646484, 274.801086,  47.156101,  37.443115,  65.486755, 161.110001,  55.666561,  23.314732,  64.349030,  46.674873, 113.694313,  56.566109,  20.709795,  77.803825,  70.779076,  73.614433,  52.933792,  88.420876,  59.138622,  46.264599,   9.332594, 156.446594, 113.838425,  94.206772,  74.104614,  26.467321,  25.334444,  25.523001, 147.939697,  83.957413,  77.353699, 100.217033,  28.257215,  80.117416,  80.832642,  43.201263,  31.637966, 103.376625,  58.696274, 151.729919,  57.839817,  79.172234,  72.254463,  30.478443,  58.565582,  31.780300,  75.100319,  92.404007,  29.724874,  45.257713,  27.308243,  39.929039,  21.368563,  48.191429,  42.005260,   4.791766,  37.666786,  74.488335,  21.933968,  70.159134,  51.372303,  54.091763,  58.320438,  33.846664,  24.086218,  34.121201, 127.346664,  12.940075,  57.775246, 121.862984,  28.898214,  12.871333,  41.528984,  91.906975,  91.018120,  82.372086,  30.500641,  59.772114,  30.806629,  39.483521,  23.881395,  60.385708
  24.298933,  43.395298,  37.293228,  76.056183,  71.489998,  40.384544,   2.240000, 121.138412,  79.788429,  14.472000,  80.662865,  75.993401, 114.767982,  12.615661,  29.586369,1022.333740, 273.632660,  47.262058,  37.167835,  65.572655, 156.130005,  55.497551,  22.920465,  64.970253,  46.756271, 113.417648,  57.215263,  21.001596,  77.788017,  71.688065,  73.471077,  53.209541,  88.012108,  59.368839,  46.364269,   9.326383, 158.544312, 113.036224,  95.245094,  76.363602,  26.663782,  25.275606,  25.497000, 146.604141,  83.255890,  77.952232, 100.095901,  27.978132,  81.044472,  78.696091,  43.031345,  32.106640, 104.531479,  59.817371, 152.540344,  56.589260,  79.606850,  71.709534,  30.544453,  58.114838,  31.618120,  76.159195,  92.369774,  30.161924,  44.956146,  27.198660,  40.058571,  21.508764,  49.828571,  42.285316,   4.806172,  38.004414,  74.656776,  22.134586,  70.113029,  51.918949,  54.994678,  59.013332,  34.102802,  23.951902,  34.327198, 126.604660,  12.997499,  56.796135, 121.814362,  29.294897,  12.795333,  41.934223,  91.776657,  92.685539,  83.126312,  30.272905,  60.215210,  30.928595,  39.758774,  23.859379,  60.365833
  24.484442,  42.882343,  37.158295,  75.815880,  71.540001,  40.528065,   2.450000, 120.969246,  79.476288,  14.862500,  81.055145,  76.350456, 115.808792,  12.739665,  29.832651,1042.861328, 275.930054,  46.883652,  37.545353,  66.665916, 155.750000,  55.295288,  22.904039,  64.819160,  47.755173, 113.222359,  57.634712,  20.829514,  78.681587,  72.825974,  73.892700,  53.395527,  87.482590,  60.039082,  46.747559,   9.301528, 158.154846, 113.691101,  96.003883,  76.216408,  26.632351,  25.831081,  26.019501, 147.872955,  83.481651,  78.164871,  96.996391,  28.280483,  80.098869,  79.170006,  43.170380,  32.255402, 105.167488,  59.991756, 152.345551,  57.269844,  79.096664,  71.346245,  30.651709,  58.807034,  31.961954,  76.658661,  92.712021,  30.408468,  44.633022,  27.183001,  39.652706,  21.698313,  58.468571,  42.240154,   4.873389,  37.649490,  74.572556,  21.826969,  70.255486,  52.521492,  54.319393,  59.766510,  34.132175,  23.907137,  34.559769, 126.978897,  13.016641,  57.012001, 121.931084,  29.830416,  13.104667,  42.300503,  94.991699,  93.051552,  83.402649,  31.000164,  60.318394,  30.973532,  39.835217,  23.845619,  60.882740
  25.121420,  43.073841,  37.520935,  76.811432,  73.480003,  41.684196,   2.470000, 122.652603,  81.184937,  15.516000,  80.916679,  73.476517, 118.633827,  13.301834,  30.762194,1047.000732, 284.843506,  46.989609,  38.984570,  67.798248, 158.990005,  56.080040,  23.232592,  63.971252,  48.317520, 114.955574,  57.924335,  21.323317,  79.298393,  73.337700,  75.477989,  54.190754,  88.392990,  60.005222,  45.850639,   9.338810, 160.553375, 115.590164,  96.962288,  77.364296,  26.577341,  26.646341,  26.865000, 151.954803,  85.529808,  78.275124,  99.100998,  28.613823,  82.314590,  80.615112,  44.483490,  32.567829, 106.665459,  60.174477, 154.363770,  59.166908,  79.720230,  71.780624,  31.014734,  60.754959,  32.571724,  77.567703,  94.622826,  30.626989,  44.941784,  27.809162,  40.697571,  21.631178,  61.205715,  43.297173,   4.957415,  38.134277,  75.721008,  21.940653,  70.944656,  52.900448,  54.562191,  60.479507,  34.740997,  24.757763,  34.639503, 129.395142,  12.936245,  58.415127, 123.526207,  30.246931,  13.441333,  42.838215,  98.927948,  97.468246,  85.321930,  31.903713,  60.393410,  30.684654,  41.112091,  24.302485,  61.545444
  25.251045,  42.697681,  36.989613,  76.571129,  74.059998,  41.070255,   2.450000, 122.837051,  81.817444,  15.619500,  82.285820,  73.267525, 117.741707,  13.004216,  29.316246,1035.340454, 280.367004,  46.974468,  38.237434,  66.853363, 158.929993,  54.316414,  23.125814,  65.146584,  47.836567, 115.590302,  58.543526,  21.106342,  79.567245,  71.943939,  74.499825,  53.959881,  87.993523,  60.066151,  44.555080,   9.264245, 155.782806, 115.680237,  97.760994,  77.658638,  26.522339,  26.923580,  27.097500, 150.660950,  84.965363,  80.724426,  99.407127,  28.257215,  82.898628,  79.403107,  43.780575,  32.218204, 105.728180,  59.900421, 153.857285,  59.303032,  79.729637,  70.730232,  30.478443,  61.938152,  31.637585,  77.747513,  93.556190,  30.363646,  44.869976,  27.511740,  40.740749,  21.617365,  62.494286,  43.437218,   4.971817,  38.255470,  75.437729,  21.699915,  69.752167,  51.446838,  54.767059,  60.243507,  37.041973,  24.345877,  34.705948, 128.811676,  12.775450,  58.045094, 121.454475,  29.909752,  13.419333,  42.908363,  97.320442,  97.679733,  76.868156,  31.822918,  60.555176,  30.267393,  40.722145,  24.360283,  60.233273
  25.277870,  42.971256,  37.234196,  76.450989,  72.739998,  40.831062,   2.610000, 122.775574,  83.591797,  15.483000,  82.093521,  72.544685, 117.260681,  13.103421,  29.729374,1039.200684, 282.159271,  47.269615,  38.449768,  67.181328, 158.179993,  53.628754,  23.281868,  65.641891,  48.702297, 116.290108,  59.702011,  20.926779,  79.875641,  73.310776,  74.567284,  53.652050,  88.225769,  59.951073,  45.559326,   9.369876, 156.358154, 114.648804,  98.200287,  78.813866,  26.483042,  26.687229,  26.836000, 150.602539,  85.763618,  80.244011,  99.719604,  27.761076,  82.842995,  79.449730,  43.850086,  31.987606, 104.205101,  59.883812, 152.485825,  59.924057,  78.983276,  71.606880,  30.181406,  60.843479,  31.650557,  77.417862,  93.681686,  30.503712,  45.106930,  27.480429,  40.593941,  21.670670,  63.794285,  43.523022,   4.950213,  38.004414,  75.560234,  21.933968,  69.364998,  51.589699,  55.093311,  59.625931,  36.999969,  24.498091,  34.705948, 130.111786,  12.702708,  58.014248, 122.203438,  30.405603,  13.770000,  42.900551,  96.981544,  98.688324,  76.434982,  31.977171,  60.142548,  30.145435,  40.966820,  24.393307,  60.809841
  24.392805,  43.155910,  36.837807,  73.944962,  71.459999,  40.241032,   2.700000, 122.129951,  82.466393,  15.337500,  80.601341,  71.760902, 115.870018,  12.921542,  29.189127,1011.272095, 277.493317,  46.913929,  37.993629,  62.355316, 156.429993,  53.119091,  23.146341,  64.449776,  48.495113, 114.727768,  57.714611,  20.126219,  79.725388,  72.893295,  72.551964,  54.280540,  87.296791,  60.066151,  43.926456,   9.226967, 153.897583, 112.307739,  97.361649,  77.283363,  26.263000,  25.860500,  26.059500, 147.322037,  84.796028,  79.464325,  98.004021,  26.505188,  81.999367,  79.317627,  43.409813,  31.533821, 103.100456,  59.568249, 148.488174,  59.422131,  77.254326,  70.738152,  29.768866,  60.577862,  31.222408,  75.699684,  93.333763,  30.570955,  44.920246,  27.128218,  36.837646,  21.960941,  64.881432,  42.687355,   4.712545,  37.571560,  74.051918,  21.800220,  66.972313,  50.688999,  54.455967,  59.831779,  37.092346,  24.005627,  34.832207, 129.807373,  12.561055,  57.636486, 121.464203,  30.405603,  13.732000,  42.729118,  95.591240,  98.306061,  75.314812,  31.573151,  58.843712,  29.753843,  40.500412,  24.090565,  60.273045
  25.771799,  42.301003,  36.610100,  72.400139,  70.250000,  39.236397,   2.630000, 118.863197,  81.225998,  15.195500,  80.762871,  71.177406, 122.132301,  12.566057,  28.331089,1000.689209, 272.401031,  46.414429,  37.049881,  62.480267, 150.600006,  52.682240,  22.419434,  62.502113,  46.304913, 113.612946,  56.276485,  20.058876,  78.760658,  69.829712,  71.320847,  53.132591,  86.089119,  59.477158,  43.106194,   9.076321, 151.746887, 111.652870,  95.205162,  75.384956,  25.807207,  25.430182,  25.621500, 144.450500,  84.457352,  78.613762,  96.652008,  26.187347,  81.118652,  78.843704,  42.289818,  31.184193, 102.623444,  58.937103, 147.475143,  58.886181,  76.281219,  70.114243,  29.430592,  59.088764,  30.385582,  76.159195,  93.510590,  30.262779,  44.123215,  26.508091,  35.568279,  21.704241,  63.208572,  42.149803,   4.635722,  36.956909,  73.286285,  21.365555,  65.934708,  50.055389,  53.864128,  58.707043,  36.769047,  23.244539,  34.666084, 129.065323,  12.511291,  57.250992, 120.939003,  29.840332,  13.291333,  42.297821,  94.244408,  96.915146,  74.157280,  30.926691,  57.758228,  29.561272,  39.881088,  23.895145,  58.284927
  26.574162,  43.169598,  38.170319,  73.498680,  71.639999,  39.276257,   2.610000, 120.192947,  80.848122,  15.589000,  81.939682,  71.412521, 129.251709,  12.756202,  28.950788,1012.149841, 273.908936,  46.270638,  37.458923,  62.472443, 152.089996,  55.845432,  22.123734,  62.930225,  46.482506, 114.442940,  58.024204,  20.365637,  79.163933,  69.351646,  72.442337,  53.825214,  86.600052,  60.499451,  43.604488,   9.321119, 153.021378, 110.081207,  96.163582,  76.657921,  26.058685,  25.463091,  25.661501, 146.904678,  86.779633,  78.889435,  99.158409,  26.520699,  81.999367,  79.542915,  43.000435,  31.318079, 101.635963,  59.883812, 150.007736,  59.490189,  76.885895,  73.660217,  29.488344,  58.766800,  30.405045,  77.917328,  94.759743,  30.475706,  44.582760,  26.979071,  36.276371,  22.047813,  63.400002,  42.854492,   4.748554,  37.104088,  73.523666,  21.285307,  66.337364,  50.452946,  48.325203,  58.471066,  37.390476,  23.566883,  35.078064, 129.858093,  12.618486,  58.199257, 124.459976,  29.304811,  13.680000,  42.870258,  95.052536,  97.679733,  74.993668,  31.271967,  58.142712,  29.599789,  40.339848,  24.142860,  58.039734
  26.185274,  41.275108,  37.748634,  72.116920,  70.129997,  38.965313,   2.570000, 117.033821,  79.640556,  17.726500,  79.132217,  70.271660, 127.143875,  12.524723,  28.735256,1006.903259, 268.832489,  45.612236,  36.931892,  62.449036, 151.119995,  54.623833,  21.828039,  61.461094,  46.600883, 116.355217,  56.376358,  19.729677,  77.621941,  69.035187,  71.835220,  52.831188,  84.500542,  58.996471,  43.650486,   9.233242, 149.675781, 109.041634,  95.404823,  77.136200,  25.634325,  26.652824,  26.877501, 143.916275,  84.199326,  76.991425,  97.774429,  25.613682,  80.488235,  77.802582,  42.004028,  30.626263, 100.916290,  59.792461, 146.789383,  57.644150,  77.499977,  73.004738,  29.075802,  57.470898,  30.165012,  75.829544,  92.575142,  29.752890,  43.283123,  26.539497,  34.886105,  21.569973,  63.114285,  41.671009,   4.609315,  36.264351,  71.800964,  20.897451,  65.268806,  49.844170,  47.391937,  57.632519,  36.752247,  23.262447,  33.702576, 125.989510,  12.603170,  56.749878, 121.785172,  29.929585,  13.573333,  41.913582,  92.324081,  95.337181,  73.813744,  30.787121,  59.762760,  29.343012,  39.697601,  23.388742,  57.933712
