AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
  15.437873,  22.530359,  26.379570,  56.876804,  37.880001,  27.961771,   2.720000,  62.424076,  62.191162,  13.446500,  25.608673,  51.602512,  62.296146,   9.639554,  19.764917, 666.135376, 167.068512,  24.513214,  33.066086,  70.116821,  78.339996,  41.280182,  15.548471,  50.289925,  40.220798,  80.693787,  42.354671,  14.810497,  39.179764,  71.735237,  71.830650,  38.272114,  46.693375,  40.811703,  39.622353,   8.337647,  87.203300,  54.163189,  77.452316,  28.391684,  22.246748,  17.812983,  17.897648, 114.732185,  49.378281,  50.446194, 117.631371,  15.911635,  57.039894,  53.251602,  34.272549,  26.201521,  90.484077,  41.008171,  67.643654,  29.194437,  48.724350,  67.346207,  22.104042,  33.999043,  22.277269,  29.818363,  52.675232,  16.650614,  28.570829,  15.630494,  22.059675,  13.210412,  13.925714,  23.653450,   2.790433,  29.232561,  51.737881,  16.634382,  50.203598,  50.318016,  47.209743,  41.140694,  22.188078,  13.190164,  25.992868,  89.798271,  10.910319,  44.734901,  65.102989,  15.332410,   2.273333,  23.965120,  45.152340,  51.432465,  56.335709,  23.246124,  36.987404,  24.030239,  25.360882,  18.137371,  56.125320
  15.333852,  23.088234,  26.444105,  56.876804,  37.730000,  27.702129,   2.740000,  62.142773,  62.325485,  13.524000,  25.793932,  51.704639,  63.067081,   9.230404,  20.068520, 668.180115, 174.405579,  24.470373,  32.100868,  70.492477,  78.949997,  41.705109,  15.854049,  50.159615,  40.398418,  80.240730,  42.726688,  14.754158,  39.490116,  72.219894,  72.263763,  38.679863,  47.490780,  40.991768,  40.188694,   8.337647,  87.544952,  55.109890,  78.112411,  28.524124,  22.383381,  17.716595,  17.800800, 114.667114,  50.298424,  50.884655, 118.278824,  16.321838,  57.665108,  53.486374,  33.994385,  26.334919,  91.014587,  41.318073,  68.511314,  30.198334,  48.916882,  67.834145,  22.294733,  34.950756,  22.283407,  30.108055,  52.934277,  16.757284,  28.711878,  15.790296,  22.230997,  13.167798,  13.957143,  23.543394,   2.827361,  29.215670,  52.425499,  16.771912,  50.442520,  50.773682,  47.464775,  41.539764,  22.249315,  13.365448,  26.047380,  89.899483,  10.890640,  44.837040,  66.266251,  15.463877,   2.292000,  24.436909,  45.775013,  51.553829,  56.427647,  22.972639,  36.913513,  24.389168,  25.317509,  18.043030,  56.583252
  15.252098,  23.658794,  26.411839,  57.055851,  37.980000,  27.607721,   2.460000,  60.765751,  62.704796,  13.606000,  25.519762,  50.887451,  62.882729,   9.115846,  20.136833, 671.002869, 175.856461,  24.606037,  32.427803,  71.906754,  78.830002,  41.731911,  15.981032,  46.413322,  40.487202,  80.431503,  42.449551,  14.803453,  39.444706,  72.534592,  72.953484,  38.552429,  47.427349,  41.482292,  40.580761,   8.273150,  87.448593,  54.830551,  80.826149,  28.800062,  22.223986,  17.546980,  17.630381, 117.464500,  50.623184,  51.262650, 118.779625,  15.292731,  57.701351,  53.728489,  34.009026,  26.468317,  91.247673,  41.658985,  67.947319,  30.321306,  48.697239,  68.203728,  22.310621,  35.337639,  22.252756,  29.628563,  53.290493,  16.899513,  28.866354,  17.030691,  22.230997,  13.254871,  14.167143,  23.459745,   2.808897,  29.629187,  52.461693,  16.590622,  50.638004,  51.252155,  47.129593,  41.804188,  22.375875,  13.540730,  26.344208,  89.893875,  10.969365,  44.888100,  66.718109,  15.447443,   2.301333,  24.709654,  45.909645,  51.874912,  56.752949,  23.049784,  36.541794,  24.626513,  25.245239,  18.134752,  56.959637
  15.397609,  23.088234,  26.540918,  57.340668,  37.950001,  28.252869,   2.450000,  61.661530,  62.625778,  13.509500,  25.519762,  50.563988,  62.145298,   9.287687,  20.478392, 669.556580, 178.134232,  24.884520,  32.521198,  71.980423,  78.820000,  41.758862,  15.798487,  45.737370,  40.972210,  81.186554,  41.668072,  14.697813,  39.615749,  72.956314,  74.316978,  38.482357,  47.780739,  41.792725,  41.256031,   8.308330,  88.131897,  54.869328,  80.716164,  28.663939,  21.730621,  17.506132,  17.589338, 118.684219,  50.839684,  51.708675, 119.763023,  15.235155,  57.791962,  53.332306,  34.067589,  26.068130,  91.649582,  41.403305,  68.930702,  30.690159,  48.581341,  68.713821,  21.897457,  35.747742,  22.761423,  30.697430,  53.608944,  16.838549,  29.014103,  17.487276,  22.149418,  13.334530,  13.972857,  23.543394,   2.795048,  29.477287,  52.259007,  16.678144,  50.645245,  51.280636,  47.129593,  42.054203,  22.449358,  13.768600,  26.562269,  90.489830,  11.025131,  44.858917,  66.987259,  15.480310,   2.346000,  24.665426,  47.138172,  52.356491,  57.057049,  23.140944,  36.721893,  24.858078,  25.324738,  18.234331,  57.034916
  15.679465,  23.963078,  26.468317,  57.983566,  38.250000,  28.685589,   2.730000,  61.498661,  62.404503,  13.405500,  25.504932,  50.163902,  62.254246,   9.344969,  20.440437, 670.544067, 177.405029,  24.920223,  32.708027,  71.339577,  78.949997,  41.893612,  15.873886,  45.802521,  40.678486,  81.162689,  42.549419,  14.521753,  39.995880,  72.389839,  74.405174,  38.520573,  48.886242,  41.854813,  41.292336,   8.138294,  87.290894,  55.443554,  80.459427,  28.270269,  21.685083,  18.468275,  18.556055, 118.367096,  51.388660,  51.610397, 125.040222,  15.191975,  57.692287,  53.449688,  33.840679,  26.068130,  89.037239,  40.597546,  69.465775,  31.050842,  48.375706,  69.105644,  22.080206,  35.515614,  22.890127,  30.787334,  53.695267,  16.767441,  28.758888,  17.251371,  22.524693,  13.299335,  14.751429,  23.371712,   2.799666,  29.274746,  51.976727,  16.659395,  51.181023,  50.602814,  47.282597,  42.342655,  22.232990,  13.707253,  26.574387,  90.799034,  11.080895,  44.530621,  67.102631,  15.677512,   2.400000,  24.385307,  47.045612,  52.994705,  56.816620,  23.204058,  36.721893,  24.771242,  25.259689,  18.210749,  56.896904
  13.742143,  23.747536,  26.460239,  58.056820,  38.110001,  28.795738,   2.790000,  61.165527,  62.926060,  13.673000,  25.141844,  50.478859,  63.117355,   9.434979,  20.600607, 677.815430, 177.660660,  25.570004,  33.315163,  71.155449,  79.220001,  42.263229,  15.707207,  46.307438,  41.265942,  81.774681,  43.016308,  14.803453,  39.577747,  72.698250,  74.782127,  38.546055,  48.886242,  42.096977,  41.582771,   8.132430,  89.121857,  54.815018,  80.862877,  28.844215,  21.844477,  18.784840,  18.874125, 117.879196,  52.076836,  51.587730, 124.856987,  15.076830,  57.828213,  53.633121,  33.943142,  26.054090,  89.318581,  41.186375,  67.426697,  31.485298,  48.815002,  68.979950,  22.111990,  35.941181,  22.571445,  31.047058,  53.792423,  16.970629,  28.879770,  17.198105,  22.541006,  13.356757,  20.980000,  23.710676,   2.813513,  29.485720,  52.280708,  16.784410,  50.985546,  51.126827,  46.925552,  42.751339,  22.277891,  13.856245,  26.780346,  91.170113,  11.071054,  45.128853,  67.064186,  15.989747,   2.466000,  24.392677,  47.306465,  52.403481,  58.089565,  23.218077,  36.839649,  24.655466,  25.411467,  18.289371,  57.304672
  13.418189,  23.836283,  26.452179,  58.764832,  38.320000,  28.874424,   2.850000,  61.757774,  63.139416,  14.199500,  25.312281,  50.649109,  62.874340,   9.508631,  20.653994, 716.985229, 177.728271,  26.198362,  33.400810,  70.404114,  80.680000,  42.409531,  15.778636,  45.867664,  41.709953,  81.353439,  43.408298,  14.895005,  39.425697,  73.138863,  74.966606,  38.571548,  49.275879,  42.171478,  41.727985,   8.021027,  89.857742,  55.063332,  81.742981,  29.197414,  22.064587,  18.771391,  18.860611, 117.472603,  52.440258,  51.655754, 125.192932,  15.084026,  57.728550,  54.234753,  34.521435,  26.011961,  89.808868,  41.225109,  66.804871,  31.624645,  48.549564,  69.283081,  22.072269,  35.917965,  23.073988,  31.506573,  54.288948,  16.990932,  29.188728,  17.274206,  22.744968,  13.430860,  24.222857,  24.454664,   2.864291,  29.857044,  52.468925,  16.878185,  53.034508,  50.933167,  46.386356,  43.169613,  23.192362,  14.066583,  26.925722,  91.276917,  11.159624,  44.895409,  68.458160,  15.956882,   2.465333,  24.178902,  47.155006,  52.767612,  58.308796,  23.260153,  36.904297,  24.701775,  25.397011,  18.082338,  57.543037
  13.721707,  23.386183,  26.621588,  58.675312,  38.240002,  29.346476,   2.820000,  63.364269,  62.333405,  13.802000,  25.549397,  50.283054,  62.011234,   9.394065,  20.661621, 703.180542, 176.555603,  25.998432,  32.957127,  71.781525,  82.239998,  42.409531,  15.703244,  45.607056,  41.498192,  81.456749,  44.459427,  14.831625,  39.030380,  73.038124,  75.383682,  38.679863,  49.257755,  41.991405,  41.597282,   8.139159,  90.243210,  54.326145,  82.513100,  29.020807,  21.882427,  18.698166,  18.787037, 117.220520,  52.254673,  52.101784, 125.168488,  15.148797,  57.882576,  54.014648,  34.140789,  25.983881,  88.402214,  40.783485,  64.585022,  31.436096,  48.054173,  69.756195,  22.096098,  35.972126,  23.061733,  32.435585,  54.321335,  17.117928,  28.832767,  16.977421,  22.769438,  13.412333,  23.158571,  23.992428,   2.910452,  29.992056,  52.555779,  16.778160,  53.410988,  50.693966,  46.393646,  43.174419,  22.869848,  14.110407,  26.865149,  91.479324,  11.195706,  44.596294,  68.015915,  16.039049,   2.535333,  24.355816,  46.961468,  52.023689,  58.351250,  23.260153,  36.098518,  24.759657,  25.375332,  18.174057,  57.154121
  13.979159,  23.652449,  26.887798,  58.349777,  38.520000,  29.755606,   2.740000,  64.104607,  62.127926,  13.017500,  25.616093,  50.606552,  61.717915,   9.402246,  20.806534, 698.502502, 178.923553,  26.091270,  32.817009,  72.628624,  81.500000,  42.702152,  15.520697,  45.297585,  42.119820,  82.148224,  43.615528,  14.634429,  39.030380,  73.774559,  76.233833,  38.864616,  48.922485,  42.208736,  41.727985,   7.761142,  89.796425,  53.736408,  82.513100,  29.359289,  21.594002,  18.771639,  18.860861, 119.619469,  51.960854,  52.230309, 124.539375,  15.314322,  57.882576,  54.594265,  34.492149,  26.271734,  88.860382,  42.085087,  64.968262,  31.337742,  48.461678,  70.170197,  22.111990,  36.088192,  23.116886,  30.757366,  54.947407,  17.117928,  29.323050,  17.190500,  22.851019,  13.451239,  24.160000,  23.737097,   2.848134,  30.194588,  52.794636,  17.315763,  54.301525,  50.642693,  46.233334,  43.155182,  22.698385,  14.434685,  27.028698,  91.524284,  11.376123,  44.749485,  67.698677,  16.022614,   2.530000,  24.237116,  47.356941,  52.763695,  58.139057,  23.372351,  36.170078,  25.182259,  25.490965,  18.315571,  57.561859
  13.935239,  23.411545,  26.799067,  58.870636,  37.939999,  29.637587,   2.650000,  63.208820,  60.808262,  13.638000,  25.971756,  50.504398,  62.505653,   9.312237,  20.829416, 693.315796, 178.465012,  26.148376,  32.653545,  72.665459,  81.629997,  42.679054,  15.488944,  46.063137,  41.730446,  81.488571,  43.018806,  14.493579,  39.266048,  73.296165,  76.145607,  38.227505,  48.741249,  42.494350,  41.539211,   7.637105,  88.806488,  53.100105,  81.522942,  29.322500,  21.206907,  18.775375,  18.864614, 119.660080,  51.991787,  51.912781, 124.307274,  15.379090,  57.139572,  54.359440,  34.499474,  26.327890,  88.370056,  41.953384,  63.782421,  31.321356,  48.229889,  69.985367,  22.032532,  36.103661,  22.828844,  31.206888,  54.402306,  17.117928,  29.215588,  17.487276,  22.720493,  13.338231,  23.957144,  23.600624,   2.843518,  29.857044,  52.990078,  17.347296,  54.359459,  49.924999,  46.291634,  42.837879,  22.861687,  14.469737,  26.974176,  90.731590,  11.310519,  44.486870,  67.669823,  16.269115,   2.501333,  24.348398,  47.188656,  51.358074,  57.446007,  23.239113,  35.789127,  25.245951,  25.454582,  18.278877,  56.878101
